Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
4000,1772118107650,2592,2592,2592,2592,2592,2592,2592,2592,47.947410583496094,33.17860412597656,64.27297973632813,37.152687072753906,52.21059036254883,33.72215270996094,44.89600372314453,44.52619552612305,7314.4931640625,72099.990234375,55805.767517089844,3481.5078125,17070227456,7516192768,9843777536,0
4000,1772118111651,2592,2592,2592,2592,2592,2592,2592,2592,45.651119232177734,36.539710998535156,64.6953125,34.29237365722656,46.25049591064453,34.21478271484375,43.475982666015625,31.508201599121094,7321.3629150390625,72149.63098144531,55841.00994873047,3484.6644287109375,17070227456,7516192768,9824055296,0
4000,1772118115652,2592,2592,2592,2592,2592,2592,2592,2592,49.09177780151367,42.357017517089844,66.37995910644531,41.30286407470703,49.682167053222656,45.02204513549805,49.3886833190918,48.437355041503906,7328.039367675781,72198.82391357422,55876.18469238281,3487.6430053710938,17070227456,7516192768,9830481920,0
4000,1772118119653,2592,2592,2592,2592,2592,2592,2592,2592,60.95867156982422,53.64020538330078,65.4146957397461,58.19853210449219,60.05221939086914,54.558204650878906,64.14266204833984,60.91994857788086,7335.376037597656,72247.36004638672,55910.64440917969,3490.5045776367188,17070227456,7516192768,9802805248,0
4000,1772118123654,2592,2592,2592,2592,2592,2592,2592,2592,49.15654373168945,41.613670349121094,64.971923828125,43.203773498535156,47.698524475097656,39.52739334106445,46.774330139160156,41.642513275146484,7342.180603027344,72295.96856689453,55945.18078613281,3493.4509887695313,17070227456,7516192768,9818341376,0
4000,1772118127655,2592,2592,2592,2592,2592,2592,2592,2592,42.34264373779297,28.891494750976563,60.00347137451172,31.157379150390625,44.53346252441406,28.54449462890625,43.064666748046875,30.016334533691406,7348.637451171875,72344.97454833984,55979.93615722656,3496.6744995117188,17070227456,7516192768,9818222592,0
4000,1772118131656,2592,2592,2592,2592,2592,2592,2592,2592,34.14466094970703,13.990936279296875,66.44481658935547,16.310707092285156,36.315128326416016,9.185600280761719,22.83863067626953,15.578201293945313,7354.882629394531,72394.32287597656,56014.897705078125,3499.8548583984375,17070227456,7516192768,9814908928,0
4000,1772118135657,2592,2592,2592,2592,2592,2592,2592,2592,39.55179977416992,20.156028747558594,64.44891357421875,20.082199096679688,39.55784606933594,12.850379943847656,29.218650817871094,19.688217163085938,7361.3790283203125,72444.39324951172,56050.368103027344,3503.0413818359375,17070227456,7516192768,9822134272,0
4000,1772118139658,2592,2592,2592,2592,2592,2592,2592,2592,39.900123596191406,17.529434204101563,65.25115966796875,19.350997924804688,40.19023132324219,14.457267761230469,28.343887329101563,19.96484375,7367.9317626953125,72495.00854492188,56086.33874511719,3506.2421875,17070227456,7516192768,9821319168,0
4000,1772118143659,2592,2592,2592,2592,2592,2592,2592,2592,41.41563034057617,22.853599548339844,64.68135070800781,25.239593505859375,43.70424270629883,20.671493530273438,33.23860168457031,25.58453369140625,7374.6456298828125,72545.89831542969,56122.661560058594,3509.402099609375,17070227456,7516192768,9855553536,0
4000,1772118147659,2592,2592,2592,2592,2592,2592,2592,2592,41.97129821777344,23.75232696533203,64.37327575683594,24.402587890625,41.547637939453125,16.608909606933594,33.925811767578125,21.91705322265625,7381.286804199219,72596.11712646484,56158.186096191406,3512.668701171875,17070227456,7516192768,9832996864,0
4000,1772118151660,2592,2592,2592,2592,2592,2592,2592,2592,48.583377838134766,30.397056579589844,57.56147384643555,33.28431701660156,44.85456085205078,31.956756591796875,39.040950775146484,28.96595001220703,7388.212158203125,72645.37896728516,56192.91711425781,3515.8397216796875,17070227456,7516192768,9855889408,0
4000,1772118155661,2592,2592,2592,2592,2592,2592,2592,2592,57.521728515625,49.71812057495117,67.604248046875,50.281776428222656,57.86708068847656,49.81535720825195,52.008941650390625,58.47664260864258,7395.241516113281,72694.669921875,56228.044921875,3518.7850341796875,17070227456,7516192768,9867395072,0
4000,1772118159662,2592,2592,2592,2592,2592,2592,2592,2592,69.31924438476563,63.943756103515625,74.74604797363281,71.54837799072266,63.552181243896484,70.11637115478516,72.13883972167969,77.06261444091797,7402.361999511719,72744.29138183594,56263.536376953125,3521.7221069335938,17070227456,7516192768,9867051008,0
4000,1772118163663,2592,2592,2592,2592,2592,2592,2592,2592,66.10661315917969,62.451534271240234,70.818115234375,67.16520690917969,65.80819702148438,60.656734466552734,64.96294403076172,68.22423553466797,7409.437927246094,72793.96173095703,56298.943420410156,3524.7987670898438,17070227456,7516192768,9865863168,0
4000,1772118167664,2592,2592,2592,2592,2592,2592,2592,2592,52.506126403808594,38.638668060302734,67.06690216064453,45.81863784790039,57.96127700805664,40.007720947265625,49.554893493652344,48.80076599121094,7416.1915283203125,72844.48333740234,56335.168395996094,3527.997314453125,17070227456,7516192768,9858396160,0
4000,1772118171665,2592,2592,2592,2592,2592,2592,2592,2592,61.82689666748047,52.66080856323242,70.09353637695313,54.23860168457031,59.39601516723633,55.439151763916016,60.63926315307617,56.76008987426758,7423.4034423828125,72894.08172607422,56370.50067138672,3530.9542846679688,17070227456,7516192768,9866297344,0
4000,1772118175665,2592,2592,2592,2592,2592,2592,2592,2592,84.96440887451172,86.61953735351563,88.70718383789063,87.75318145751953,85.65118408203125,88.02113342285156,88.02645874023438,89.57958221435547,7430.77685546875,72943.23321533203,56406.05041503906,3533.3955078125,17070227456,7516192768,9858883584,0
4000,1772118179667,2592,2592,2592,2592,2592,2592,2592,2592,72.13373565673828,69.40620422363281,77.68878173828125,72.71969604492188,74.00716400146484,73.32730865478516,74.5578842163086,75.19821166992188,7438.054382324219,72991.62603759766,56440.696533203125,3535.931884765625,17070227456,7516192768,9854799872,0
4000,1772118183668,2592,2592,2592,2592,2592,2592,2592,2592,75.53849029541016,75.71827697753906,80.29545593261719,78.43492126464844,78.51536560058594,76.85652160644531,79.44407653808594,79.00823974609375,7445.628112792969,73040.34924316406,56475.68176269531,3538.3909301757813,17070227456,7516192768,9865510912,0
4000,1772118187668,2592,2592,2592,2592,2592,2592,2592,2592,68.15025329589844,65.89237213134766,72.72166442871094,68.95294952392578,70.8546142578125,69.53854370117188,71.07450866699219,69.49594116210938,7452.942810058594,73088.7578125,56510.36834716797,3540.892578125,17070227456,7516192768,9849425920,0
4000,1772118191669,2592,2592,2592,2592,2592,2592,2592,2592,74.78662109375,69.85246276855469,79.3662338256836,73.08108520507813,72.71865844726563,75.86886596679688,76.89405822753906,73.45462799072266,7460.384338378906,73137.42071533203,56545.15344238281,3543.544189453125,17070227456,7516192768,9842393088,0
4001,1772118195670,2592,2592,2592,2592,2592,2592,2592,2592,78.04962158203125,74.35256958007813,80.41339111328125,79.6541748046875,79.88813018798828,78.27256774902344,79.37486267089844,77.81910705566406,7468.029846191406,73187.04974365234,56580.64562988281,3546.3633422851563,17070227456,7516192768,9838968832,0
4000,1772118199672,2592,2592,2592,2592,2592,2592,2592,2592,80.52244567871094,77.9603271484375,85.65729522705078,81.77923583984375,82.78373718261719,83.01454162597656,84.14970397949219,87.397705078125,7475.705017089844,73236.66094970703,56616.38391113281,3548.9629516601563,17070227456,7516192768,9868136448,0
4000,1772118203673,2592,2592,2592,2592,2592,2592,2592,2592,76.00074768066406,71.70236206054688,79.08509063720703,74.80943298339844,76.09147644042969,73.09593200683594,76.43981170654297,74.26019287109375,7483.216735839844,73285.46594238281,56651.134338378906,3551.760498046875,17070227456,7516192768,9872584704,0
4000,1772118207674,2592,2592,2592,2592,2592,2592,2592,2592,70.33220672607422,66.71540832519531,77.14659118652344,68.97600555419922,72.54002380371094,69.48255920410156,74.06172943115234,70.66908264160156,7490.7242431640625,73334.35803222656,56685.92858886719,3554.578369140625,17070227456,7516192768,9880555520,0
4000,1772118211675,2592,2592,2592,2592,2592,2592,2592,2592,72.7835464477539,69.32012939453125,76.95587158203125,70.29219055175781,72.35784912109375,70.244140625,76.01205444335938,71.31950378417969,7498.0986328125,73383.15979003906,56720.888122558594,3557.1767578125,17070227456,7516192768,9883635712,0
4000,1772118215676,2592,2592,2592,2592,2592,2592,2592,2592,75.68537902832031,71.32794952392578,80.04299926757813,75.2716064453125,74.31629180908203,76.84615325927734,80.56240844726563,77.78857421875,7505.583557128906,73432.490234375,56756.36688232422,3559.72265625,17070227456,7516192768,9881960448,0
4000,1772118219677,2592,2592,2592,2592,2592,2592,2592,2592,74.4716796875,70.12907409667969,79.55147552490234,72.5334701538086,76.01516723632813,75.01334381103516,76.4316635131836,75.6895980834961,7513.176452636719,73482.23486328125,56792.135986328125,3562.2560424804688,17070227456,7516192768,9888362496,0
4001,1772118223678,2592,2592,2592,2592,2592,2592,2592,2592,71.8766098022461,64.39550018310547,72.62161254882813,70.23961639404297,72.50274658203125,70.01883697509766,70.03176879882813,69.68258666992188,7520.6729736328125,73532.06323242188,56827.967346191406,3564.781982421875,17070227456,7516192768,9900052480,0
4001,1772118227679,2592,2592,2592,2592,2592,2592,2592,2592,68.8478012084961,66.68536376953125,75.86360168457031,70.3765869140625,73.73020935058594,69.89581298828125,71.823974609375,69.59696197509766,7528.189880371094,73582.29187011719,56864.07159423828,3567.5552978515625,17070227456,7516192768,9898864640,0
4000,1772118231681,2592,2592,2592,2592,2592,2592,2592,2592,73.11759185791016,66.40107727050781,78.18136596679688,71.2410659790039,73.92928314208984,73.89791107177734,72.64994812011719,71.6265869140625,7535.851135253906,73632.4126586914,56899.88360595703,3570.3864135742188,17070227456,7516192768,9906634752,0
4020,1772118235682,2592,2592,2592,2592,2592,2592,2592,2592,78.35663604736328,71.67313385009766,82.00924682617188,77.1114273071289,77.94812774658203,75.57357025146484,78.87943267822266,76.6522216796875,7543.141906738281,73681.43756103516,56935.02746582031,3573.0419921875,17070227456,7516192768,9910366208,0
4000,1772118239702,2592,2592,2592,2592,2592,2592,2592,2592,75.89530944824219,70.959716796875,82.41563415527344,75.94624328613281,75.52811431884766,72.69186401367188,77.61161804199219,77.3378677368164,7550.786437988281,73732.40649414063,56971.55938720703,3575.9376831054688,17070227456,7516192768,9910976512,0
4000,1772118243703,2592,2592,2592,2592,2592,2592,2592,2592,68.14679718017578,65.17402648925781,76.71367645263672,66.86672973632813,68.52747344970703,71.94206237792969,71.56169128417969,68.38284301757813,7558.143859863281,73782.01599121094,57007.096252441406,3578.7302856445313,17070227456,7516192768,9905283072,0
4000,1772118247704,2592,2592,2592,2592,2592,2592,2592,2592,76.81986999511719,75.35575866699219,80.71337890625,75.43502807617188,74.94747161865234,76.65350341796875,75.59676361083984,79.98255920410156,7565.739807128906,73831.10516357422,57042.107177734375,3581.397705078125,17070227456,7516192768,9920802816,0
4001,1772118251704,2592,2592,2592,2592,2592,2592,2592,2592,88.86772918701172,87.81095123291016,90.86158752441406,89.63429260253906,88.8128890991211,90.5002212524414,90.31156921386719,90.19566345214844,7573.284240722656,73879.34088134766,57076.653869628906,3583.8619995117188,17070227456,7516192768,9975332864,0
4000,1772118255705,2592,2592,2592,2592,2592,2592,2592,2592,71.99503326416016,70.69357299804688,77.31774139404297,73.94947814941406,76.3961181640625,73.08375549316406,75.02733612060547,72.23194885253906,7580.65087890625,73928.40258789063,57111.68176269531,3586.6243286132813,17070227456,7516192768,9966182400,0
4000,1772118259706,2592,2592,2592,2592,2592,2592,2592,2592,65.90734100341797,60.96574783325195,73.55964660644531,65.03862762451172,69.17396545410156,63.456058502197266,68.52851104736328,68.17267608642578,7587.920959472656,73978.61108398438,57147.70135498047,3589.5914306640625,17070227456,7516192768,9951006720,0
3,1772118263706,2592,2592,2592,2592,2592,2592,2592,2592,54.94735336303711,47.59688949584961,61.24264144897461,53.299198150634766,54.95037078857422,51.426902770996094,51.9720573425293,55.53873062133789,7595.606872558594,74028.38293457031,57182.746337890625,3592.6445922851563,17070227456,7516192768,9694236672,0
