Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
4000,1772122799600,2592,2592,2592,2592,2592,2592,2592,2592,68.2978515625,57.70863723754883,81.38320922851563,60.065032958984375,68.4434814453125,58.001220703125,70.68019104003906,61.056739807128906,12709.953735351563,127207.4906616211,98731.7875366211,5317.713317871094,17070227456,7516192768,10766135296,0
4000,1772122803600,2592,2592,2592,2592,2592,2592,2592,2592,48.69283676147461,34.19085693359375,62.68790054321289,35.82390594482422,54.912715911865234,32.53289794921875,43.985435485839844,37.038265228271484,12716.330322265625,127294.15631103516,98806.42932128906,5320.830749511719,17070227456,7516192768,10840682496,0
4000,1772122807601,2592,2592,2592,2592,2592,2592,2592,2592,62.12799072265625,44.8026008605957,67.8344497680664,46.150386810302734,61.935523986816406,44.820228576660156,57.271820068359375,49.22475814819336,12723.024841308594,127380.185546875,98880.62969970703,5322.730895996094,17070227456,7516192768,10957045760,0
4000,1772122811602,2592,2592,2592,2592,2592,2592,2592,2592,62.66413879394531,51.20426559448242,72.80768585205078,53.404136657714844,64.00550079345703,48.440887451171875,59.4737434387207,54.10380172729492,12729.968994140625,127465.54711914063,98955.19073486328,5324.336486816406,17070227456,7516192768,10949062656,0
4000,1772122815603,2592,2592,2592,2592,2592,2592,2592,2592,67.23991394042969,55.990962982177734,73.04653930664063,62.70551300048828,67.59425354003906,52.77857208251953,65.88410186767578,59.09281921386719,12737.358154296875,127551.95703125,99029.9916381836,5326.64111328125,17070227456,7516192768,10923892736,0
4000,1772122819604,2592,2592,2592,2592,2592,2592,2592,2592,67.42878723144531,49.78513717651367,73.43342590332031,54.8323974609375,63.90761184692383,46.759788513183594,60.67963790893555,49.536643981933594,12744.689392089844,127637.64349365234,99103.23138427734,5329.81884765625,17070227456,7516192768,10946822144,0
4010,1772122823605,2592,2592,2592,2592,2592,2592,2592,2592,66.7445068359375,50.87284469604492,69.49061584472656,53.94786071777344,63.56985092163086,50.35641098022461,65.83616638183594,54.93132400512695,12752.467834472656,127727.17071533203,99176.14837646484,5336.942443847656,17070227456,7516192768,10952642560,0
3999,1772122827616,2592,2592,2592,2592,2592,2592,2592,2592,80.69538879394531,72.91912841796875,85.04246520996094,77.00839233398438,81.56818389892578,73.75407409667969,81.4798355102539,79.89960479736328,12761.065185546875,127818.46759033203,99249.97912597656,5343.677734375,17070227456,7516192768,10967646208,0
4000,1772122831615,2592,2592,2592,2592,2592,2592,2592,2592,59.916622161865234,52.77488327026367,60.94691467285156,60.21131134033203,66.36832427978516,55.42525100708008,57.223323822021484,70.12157440185547,12768.345397949219,127899.09405517578,99319.3217163086,5345.264465332031,17070227456,7516192768,10820055040,0
2,1772122835616,2592,2592,2592,2592,2592,2592,2592,2592,1.9739227294921875,4.904754638671875,2.5838241577148438,2.5068435668945313,3.5580596923828125,1.0168228149414063,3.7406463623046875,3.887176513671875,12770.914855957031,127917.90014648438,99330.82586669922,5345.2681884765625,17070227456,7516192768,10476646400,0
